Employee_No,year,month,SiteNo,Area,Earning,Deduction,Net_salary
411,2022,7,199.1,Jaffna,87589.51999999999,1389.0,86200.51999999999
411,2022,8,199.1,Jaffna,87709.2,1389.0,86320.2
411,2022,9,199.1,Jaffna,88601.84,1389.0,87212.84
411,2022,10,199.1,Jaffna,89867.44,1389.0,88478.44
411,2022,11,199.1,Jaffna,91372.4,1389.0,89983.4
411,2022,12,199.1,Jaffna,84565.68,1389.0,83176.68
413,2021,7,198.1,Badulla,73504.38,1389.0,72115.38
413,2021,8,198.1,Badulla,48622.58,1364.0,47258.58
415,2021,7,199.1,Jaffna,234591.5,2285.0,232306.5
417,2021,7,200.0,Vauniya,106391.36,1593.0,104798.36
417,2021,8,200.0,Vauniya,107492.26000000001,1593.0,105899.26000000001
417,2021,10,200.0,Vauniya,101967.5,1593.0,100374.5
417,2021,11,200.0,Vauniya,99597.5,1593.0,98004.5
417,2021,12,200.0,Vauniya,71792.5,15910.6,55881.9
420,2021,7,194.1,Anuradhapura,78558.95999999999,1309.0,77249.95999999999
420,2021,8,194.1,Anuradhapura,76465.24,1309.0,75156.24
420,2021,10,194.1,Anuradhapura,83019.5,1309.0,81710.5
420,2021,11,194.1,Anuradhapura,72689.44,3305.87,69383.57
420,2021,12,194.1,Anuradhapura,75948.9,3020.6,72928.29999999999
420,2022,1,194.1,Anuradhapura,86178.04000000001,1309.0,84869.04000000001
420,2022,2,194.1,Anuradhapura,86729.73999999999,1309.0,85420.73999999999
420,2022,3,194.1,Anuradhapura,89035.62,1309.0,87726.62
420,2022,4,194.1,Anuradhapura,76550.14,1309.0,75241.14
420,2022,5,194.1,Anuradhapura,85475.86,1309.0,84166.86
420,2022,6,194.1,Anuradhapura,68975.18,1309.0,67666.18
420,2022,7,194.1,Anuradhapura,73338.04,1309.0,72029.04
420,2022,8,194.1,Anuradhapura,79557.58,1309.0,78248.58
420,2022,9,194.1,Anuradhapura,81262.84,1309.0,79953.84
420,2022,10,194.1,Anuradhapura,79807.1,1309.0,78498.1
420,2022,11,194.1,Anuradhapura,80408.95999999999,1309.0,79099.95999999999
420,2022,12,194.1,Anuradhapura,72789.12,3020.6,69768.51999999999
421,2021,7,1.0,Colombo ,47079.62,1180.0,45899.62
421,2021,8,1.0,Colombo ,48766.56,1180.0,47586.56
421,2021,9,1.0,Colombo ,90436.64,1205.0,89231.64
421,2021,10,1.0,Colombo ,62650.72,1205.0,61445.72
421,2021,11,1.0,Colombo ,102562.5,1625.0,100937.5
421,2021,12,1.0,Colombo ,99125.0,5928.23,93196.77
421,2022,1,1.0,Colombo ,99375.0,1625.0,97750.0
421,2022,2,1.0,Colombo ,95937.5,2064.99,93872.51
421,2022,3,1.0,Colombo ,115250.0,1625.0,113625.0
421,2022,4,1.0,Colombo ,91937.5,1625.0,90312.5
421,2022,5,1.0,Colombo ,103000.0,2625.0,100375.0
421,2022,6,1.0,Colombo ,74000.0,1625.0,72375.0
421,2022,7,1.0,Colombo ,72062.5,6625.0,65437.5
421,2022,8,1.0,Colombo ,65125.0,4704.99,60420.01
423,2021,7,1.0,Colombo ,67038.95999999999,1329.0,65709.95999999999
423,2021,8,1.0,Colombo ,61364.14,1329.0,60035.14
423,2021,9,1.0,Colombo ,122417.72,1329.0,121088.72
423,2021,10,1.0,Colombo ,101639.2,1329.0,100310.2
423,2021,11,1.0,Colombo ,95362.5,1625.0,93737.5
423,2021,12,1.0,Colombo ,61937.5,4551.45,57386.05
423,2022,1,1.0,Colombo ,123337.5,1625.0,121712.5
423,2022,2,1.0,Colombo ,117825.0,1625.0,116200.0
423,2022,3,1.0,Colombo ,134712.5,1625.0,133087.5
423,2022,4,1.0,Colombo ,90187.5,1625.0,88562.5
423,2022,5,1.0,Colombo ,111125.0,2625.0,108500.0
423,2022,6,1.0,Colombo ,67187.5,1625.0,65562.5
423,2022,7,1.0,Colombo ,58437.5,6625.0,51812.5
423,2022,8,1.0,Colombo ,144700.0,1625.0,143075.0
423,2022,9,1.0,Colombo ,103625.0,2545.0,101080.0
423,2022,10,199.1,Jaffna,79682.5,15413.33,64269.17
423,2022,11,1.0,Colombo ,74062.5,6851.67,67210.83
423,2022,12,1.0,Colombo ,151452.5,3865.0,147587.5
424,2021,7,193.0,Mathale,67325.5,1301.0,66024.5
424,2021,8,193.0,Mathale,66279.52,3011.39,63268.130000000005
425,2021,7,1.0,Colombo ,83472.0,1945.0,81527.0
425,2021,8,1.0,Colombo ,80154.0,1945.0,78209.0
425,2021,9,1.0,Colombo ,80694.0,1945.0,78749.0
425,2021,10,1.0,Colombo ,83325.0,1945.0,81380.0
425,2021,11,1.0,Colombo ,82950.0,1945.0,81005.0
425,2021,12,1.0,Colombo ,90450.0,1945.0,88505.0
425,2022,1,1.0,Colombo ,87000.0,1945.0,85055.0
425,2022,2,1.0,Colombo ,120365.62,2185.0,118180.62
425,2022,3,1.0,Colombo ,120281.26,2185.0,118096.26
425,2022,4,1.0,Colombo ,120534.38,2185.0,118349.38
425,2022,5,1.0,Colombo ,118003.12,2185.0,115818.12
425,2022,6,1.0,Colombo ,117328.12,2185.0,115143.12
425,2022,7,1.0,Colombo ,114965.62,2185.0,112780.62
425,2022,8,1.0,Colombo ,124406.26,2185.0,122221.26
426,2021,8,179.1,Kandy,143600.0,25.0,143575.0
426,2021,10,179.1,Kandy,143600.0,25502.42,118097.58
427,2021,7,179.2,Kandy,190632.76,3705.0,186927.76
427,2021,8,179.2,Kandy,199614.26,3705.0,195909.26
427,2021,9,179.2,Kandy,194332.5,3705.0,190627.5
427,2021,10,179.2,Kandy,201662.5,3705.0,197957.5
427,2021,11,179.2,Kandy,199418.76,3705.0,195713.76
427,2021,12,179.2,Kandy,200281.26,3705.0,196576.26
427,2022,1,179.2,Kandy,220131.26,3705.0,216426.26
427,2022,2,179.2,Kandy,219387.5,7171.0,212216.5
427,2022,3,179.2,Kandy,211018.76,8326.34,202692.42
427,2022,4,179.2,Kandy,195800.0,3705.0,192095.0
427,2022,5,179.2,Kandy,180031.26,4860.34,175170.92
427,2022,6,179.2,Kandy,177400.0,9481.66,167918.34
427,2022,7,179.2,Kandy,175400.0,18724.34,156675.66
427,2022,8,179.1,Kandy,177700.0,3705.0,173995.0
427,2022,9,179.1,Kandy,177600.0,3705.0,173895.0
427,2022,10,179.1,Kandy,177200.0,10637.0,166563.0
427,2022,11,179.1,Kandy,177500.0,3705.0,173795.0
427,2022,12,179.1,Kandy,177300.0,8326.34,168973.66
431,2020,10,179.1,Kandy,72765.6,1647.4,71118.20000000001
431,2021,1,179.1,Kandy,88236.0,1612.2,86623.8
431,2021,3,179.1,Kandy,91771.2,1586.6,90184.59999999999
431,2021,5,179.1,Kandy,68880.0,1305.0,67575.0
431,2021,6,179.1,Kandy,80728.8,1458.6,79270.2
431,2021,10,179.1,Kandy,82440.0,1509.8,80930.2
431,2021,11,179.1,Kandy,86460.0,1561.0,84899.0
431,2021,12,179.1,Kandy,80580.0,1407.4,79172.6
431,2022,1,179.2,Kandy,81480.0,1458.6,80021.4
431,2022,2,179.2,Kandy,80580.0,1407.4,79172.6
431,2022,3,179.2,Kandy,83460.0,1561.0,81899.0
431,2022,4,179.2,Kandy,61080.0,1202.6,59877.4
431,2022,5,179.2,Kandy,55860.0,1151.4,54708.6
431,2022,6,179.2,Kandy,49200.0,1049.6,48150.4
431,2022,7,179.2,Kandy,55320.0,1177.0,54143.0
431,2022,8,179.1,Kandy,60180.0,1253.8,58926.2
431,2022,9,179.1,Kandy,50400.0,1100.2,49299.8
431,2022,10,179.1,Kandy,56400.0,1228.2,55171.8
431,2022,11,179.1,Kandy,57600.0,1253.8,56346.2
431,2022,12,179.1,Kandy,50400.0,1100.2,49299.8
433,2021,7,179.2,Kandy,86445.0,1945.0,84500.0
433,2021,8,179.2,Kandy,86324.0,1945.0,84379.0
433,2021,10,179.2,Kandy,88000.0,1945.0,86055.0
433,2021,11,179.2,Kandy,85625.0,1945.0,83680.0
433,2021,12,179.2,Kandy,87925.0,1945.0,85980.0
433,2022,1,179.2,Kandy,89725.0,1945.0,87780.0
433,2022,2,179.2,Kandy,89875.0,1945.0,87930.0
433,2022,3,179.2,Kandy,92725.0,1945.0,90780.0
433,2022,4,179.2,Kandy,86825.0,1945.0,84880.0
433,2022,5,179.2,Kandy,79775.0,1945.0,77830.0
433,2022,6,179.2,Kandy,76200.0,2446.33,73753.67
433,2022,7,179.2,Kandy,76675.0,2947.67,73727.33
433,2022,8,179.1,Kandy,76525.0,3449.0,73076.0
433,2022,9,179.1,Kandy,75400.0,7459.67,67940.33
435,2021,7,200.0,Vauniya,151099.5,2185.0,148914.5
435,2021,8,200.0,Vauniya,158874.5,2185.0,156689.5
435,2021,10,200.0,Vauniya,157687.5,2185.0,155502.5
435,2021,11,200.0,Vauniya,157350.0,2185.0,155165.0
435,2021,12,200.0,Vauniya,166462.5,2185.0,164277.5
435,2022,1,200.0,Vauniya,160218.76,2185.0,158033.76
435,2022,2,203.0,Anuradhapura,158446.88,2185.0,156261.88
435,2022,3,181.0,Anuradhapura,168993.76,2185.0,166808.76
435,2022,4,181.0,Anuradhapura,148996.88,2185.0,146811.88
435,2022,5,181.0,Anuradhapura,179203.12,2185.0,177018.12
435,2022,6,181.0,Anuradhapura,136593.76,2185.0,134408.76
435,2022,7,181.0,Anuradhapura,129000.0,2185.0,126815.0
435,2022,8,181.0,Anuradhapura,141318.76,2185.0,139133.76
435,2022,9,181.0,Anuradhapura,146043.76,2351.08,143692.68000000002
435,2022,10,203.0,Anuradhapura,137606.26,2352.09,135254.17
435,2022,11,181.0,Anuradhapura,134568.76,2185.0,132383.76
435,2022,12,181.0,Anuradhapura,149250.0,2932.33,146317.67
436,2021,7,182.0,Polonnaruwa,139625.96,2169.0,137456.96
436,2021,8,182.0,Polonnaruwa,158840.56,2169.0,156671.56
436,2021,10,182.0,Polonnaruwa,119295.0,2169.0,117126.0
436,2021,11,182.0,Polonnaruwa,190968.26,3657.53,187310.73
436,2021,12,182.0,Polonnaruwa,154972.5,2169.0,152803.5
436,2022,1,182.0,Polonnaruwa,159495.0,2913.27,156581.73
436,2022,2,182.0,Polonnaruwa,169377.5,2169.0,167208.5
436,2022,3,182.0,Polonnaruwa,161337.5,2169.0,159168.5
436,2022,4,182.0,Polonnaruwa,149361.26,2169.0,147192.26
436,2022,5,182.0,Polonnaruwa,161505.0,2169.0,159336.0
436,2022,6,182.0,Polonnaruwa,131606.26,2169.0,129437.26000000001
436,2022,7,182.0,Polonnaruwa,134035.0,3657.53,130377.47
436,2022,8,182.0,Polonnaruwa,129596.26,3657.53,125938.73
436,2022,9,182.0,Polonnaruwa,128591.26,2169.0,126422.26
436,2022,10,182.0,Polonnaruwa,131187.5,3657.53,127529.97
436,2022,11,182.0,Polonnaruwa,130182.5,5146.07,125036.43
436,2022,12,182.0,Polonnaruwa,130768.76,2913.27,127855.48999999999
437,2021,7,1.0,Colombo ,225075.0,6515.32,218559.68
437,2021,8,1.0,Colombo ,216420.0,3225.0,213195.0
437,2021,9,1.0,Colombo ,220235.0,3225.0,217010.0
437,2021,10,1.0,Colombo ,221500.0,3225.0,218275.0
437,2021,11,1.0,Colombo ,219500.0,3225.0,216275.0
437,2021,12,1.0,Colombo ,218125.0,9837.9,208287.1
438,2021,7,179.1,Kandy,162343.0,2505.0,159838.0
438,2021,8,179.1,Kandy,156662.0,2505.0,154157.0
438,2021,10,179.2,Kandy,159700.0,2505.0,157195.0
438,2021,11,179.2,Kandy,159053.12,2505.0,156548.12
438,2021,12,179.2,Kandy,163509.38,2505.0,161004.38
438,2022,1,179.2,Kandy,164865.62,2505.0,162360.62
438,2022,2,179.2,Kandy,163412.5,2505.0,160907.5
438,2022,3,179.2,Kandy,162928.12,2505.0,160423.12
438,2022,4,179.2,Kandy,137450.0,2505.0,134945.0
438,2022,5,179.2,Kandy,126859.38,3313.67,123545.71
438,2022,6,179.2,Kandy,123500.0,2505.0,120995.0
438,2022,7,179.2,Kandy,123081.26,3313.67,119767.59
438,2022,8,179.1,Kandy,123500.0,3931.0,119569.0
438,2022,9,195.0,Kilinochchi,149946.88,4122.33,145824.55000000002
438,2022,10,195.0,Kilinochchi,154984.38,4122.33,150862.05000000002
438,2022,11,195.0,Kilinochchi,149075.0,4122.33,144952.67
438,2022,12,196.0,Mathale,145393.76,3313.67,142080.09
440,2021,7,1.0,Colombo ,103990.12,4745.65,99244.47
440,2021,8,1.0,Colombo ,101086.12,2665.0,98421.12
440,2021,9,1.0,Colombo ,107983.12,2665.0,105318.12
440,2021,10,1.0,Colombo ,113118.76,2665.0,110453.76
440,2021,11,1.0,Colombo ,108787.5,2665.0,106122.5
440,2021,12,1.0,Colombo ,113737.5,2665.0,111072.5
440,2022,1,1.0,Colombo ,145000.0,3225.0,141775.0
440,2022,2,1.0,Colombo ,145000.0,3225.0,141775.0
440,2022,3,1.0,Colombo ,145000.0,3225.0,141775.0
440,2022,4,1.0,Colombo ,145000.0,3225.0,141775.0
440,2022,5,1.0,Colombo ,145000.0,3225.0,141775.0
440,2022,6,1.0,Colombo ,145000.0,3225.0,141775.0
440,2022,7,1.0,Colombo ,145000.0,3225.0,141775.0
440,2022,8,1.0,Colombo ,145000.0,3225.0,141775.0
440,2022,9,1.0,Colombo ,145000.0,3299.83,141700.17
440,2022,10,1.0,Colombo ,145000.0,3225.0,141775.0
440,2022,11,1.0,Colombo ,145000.0,3225.0,141775.0
440,2022,12,1.0,Colombo ,145000.0,3225.0,141775.0
443,2021,7,179.1,Kandy,0.0,0.0,139340.76
443,2021,8,179.1,Kandy,0.0,0.0,140863.49
446,2020,6,169.0,Mathara,29098.4,563.2,28535.2
446,2020,8,169.0,Mathara,60238.399999999994,1049.0,59189.399999999994
446,2020,9,169.0,Mathara,0.0,0.0,94973.55
446,2020,10,169.0,Mathara,23399.2,561.6,22837.600000000002
446,2021,1,169.0,Mathara,62996.0,1151.4,61844.6
446,2021,3,169.0,Mathara,129770.4,2405.8,127364.59999999999
446,2021,5,169.0,Mathara,16936.8,358.4,16578.399999999998
446,2021,6,169.0,Mathara,0.0,0.0,59726.13
448,2020,6,169.0,Mathara,34059.2,716.8,33342.399999999994
448,2020,10,169.0,Mathara,57090.4,1210.6,55879.8
448,2020,11,169.0,Mathara,46510.4,819.2,45691.200000000004
450,2020,10,183.0,Polonnaruwa,3900.0,93.6,3806.4
450,2021,1,188.0,Polonnaruwa,43360.0,0.0,43360.0
450,2021,3,188.0,Polonnaruwa,89842.0,25.0,89817.0
453,2021,7,193.0,Mathale,135034.08000000002,2049.0,132985.08000000002
453,2021,8,193.0,Mathale,124442.54000000001,2049.0,122393.54000000001
453,2021,10,193.0,Mathale,139395.3,2049.0,137346.3
453,2021,11,193.0,Mathale,137655.88,2049.0,135606.88
453,2021,12,193.0,Mathale,138683.72,2049.0,136634.72
453,2022,1,193.0,Mathale,143743.88,2049.0,141694.88
453,2022,2,193.0,Mathale,149515.62,2049.0,147466.62
453,2022,3,193.0,Mathale,149357.5,2049.0,147308.5
453,2022,4,193.0,Mathale,127535.56,2049.0,125486.56
453,2022,5,193.0,Mathale,136628.04,2049.0,134579.04
453,2022,6,193.0,Mathale,108322.76,2055.26,106267.5
453,2022,7,193.0,Mathale,122001.0,2180.66,119820.34
453,2022,8,193.0,Mathale,143427.62,2180.65,141246.97
453,2022,9,193.0,Mathale,138288.4,2216.09,136072.31
453,2022,10,193.0,Mathale,140660.34,2190.53,138469.81
453,2022,11,193.0,Mathale,142557.9,2049.0,140508.9
453,2022,12,193.0,Mathale,145008.91999999998,2049.0,142959.91999999998
455,2021,7,193.0,Mathale,118144.12,1745.0,116399.12
455,2021,8,193.0,Mathale,116585.84,1745.0,114840.84
455,2021,10,193.0,Mathale,108224.2,1745.0,106479.2
455,2021,11,193.0,Mathale,139599.24,7676.0,131923.24
455,2021,12,193.0,Mathale,137335.12,2545.0,134790.12
455,2022,1,193.0,Mathale,139796.12,6210.0,133586.12
455,2022,2,193.0,Mathale,137925.76,13540.0,124385.76000000001
461,2020,10,199.0,Jaffna,94702.5,1552.2,93150.3
463,2020,6,194.0,Anuradhapura,70925.73,1018.6,69907.12999999999
463,2020,10,194.0,Anuradhapura,85973.6,1553.8,84419.8
463,2020,11,194.0,Anuradhapura,45792.0,665.6,45126.4
463,2021,1,194.0,Anuradhapura,95928.8,1356.2,94572.6
463,2021,3,194.0,Anuradhapura,105303.2,1586.6,103716.59999999999
463,2021,5,194.1,Anuradhapura,89702.4,3253.8,86448.59999999999
463,2021,6,194.1,Anuradhapura,99440.0,4509.8,94930.2
463,2021,10,194.1,Anuradhapura,79220.0,972.2,78247.8
463,2021,11,194.1,Anuradhapura,79960.0,997.8,78962.2
463,2021,12,194.1,Anuradhapura,98420.0,1202.6,97217.4
463,2022,1,194.1,Anuradhapura,57160.0,690.6,56469.4
463,2022,2,194.1,Anuradhapura,86680.0,997.8,85682.2
463,2022,3,203.0,Anuradhapura,121860.0,1407.4,120452.6
463,2022,4,203.0,Anuradhapura,94560.0,1100.2,93459.8
463,2022,5,203.0,Anuradhapura,49920.0,614.4,49305.6
463,2022,6,203.0,Anuradhapura,93860.0,1202.6,92657.4
463,2022,7,194.1,Anuradhapura,24000.0,307.2,23692.8
463,2022,8,194.1,Anuradhapura,102540.0,1253.8,101286.2
463,2022,9,194.1,Anuradhapura,116700.0,1407.4,115292.6
463,2022,10,194.1,Anuradhapura,99200.0,1202.6,97997.4
463,2022,11,194.1,Anuradhapura,59860.0,767.4,59092.6
463,2022,12,193.0,Mathale,102040.0,1151.4,100888.6
463,2023,1,193.0,Mathale,92300.0,1049.0,91251.0
466,2020,10,193.0,Mathale,46010.4,1248.0,44762.4
466,2021,1,193.0,Mathale,76859.2,1458.6,75400.59999999999
466,2021,3,193.0,Mathale,100444.0,1612.2,98831.8
466,2021,5,193.0,Mathale,15172.8,358.4,14814.4
466,2021,6,193.0,Mathale,65470.4,5099.0,60371.4
466,2021,9,193.0,Mathale,42652.8,4472.8,38180.0
466,2021,10,193.0,Mathale,49260.0,4921.6,44338.4
466,2021,11,193.0,Mathale,25200.0,3191.2,22008.8
466,2021,12,193.0,Mathale,71920.0,4958.6,66961.4
466,2022,1,193.0,Mathale,69080.0,4356.2,64723.8
466,2022,2,193.0,Mathale,86580.0,10907.4,75672.6
466,2022,3,193.0,Mathale,89560.0,6458.6,83101.4
466,2022,4,193.0,Mathale,71020.0,4305.0,66715.0
466,2022,5,193.0,Mathale,25080.0,665.6,24414.4
468,2020,10,196.0,Mathale,39450.4,1060.8,38389.6
468,2021,1,196.0,Mathale,69501.6,1177.0,68324.6
468,2021,3,196.0,Mathale,72960.0,1253.8,71706.2
468,2021,5,196.0,Mathale,14011.2,307.2,13704.0
468,2021,6,196.0,Mathale,81443.2,2856.2,78587.0
468,2021,10,196.0,Mathale,103520.0,1151.4,102368.6
468,2021,11,196.0,Mathale,136460.0,4458.6,132001.4
468,2021,12,196.0,Mathale,129520.0,7856.2,121663.8
468,2022,1,196.0,Mathale,141160.0,6509.8,134650.2
468,2022,2,196.0,Mathale,121100.0,9305.0,111795.0
468,2022,3,196.0,Mathale,144300.0,3561.0,140739.0
468,2022,4,196.0,Mathale,34040.0,409.6,33630.4
468,2022,5,194.1,Anuradhapura,48600.0,614.4,47985.6
468,2022,6,194.1,Anuradhapura,106380.0,1253.8,105126.2
468,2022,7,194.1,Anuradhapura,74000.0,972.2,73027.8
468,2022,8,194.1,Anuradhapura,82440.0,1523.4,80916.6
468,2022,9,193.0,Mathale,100320.0,6600.2,93719.8
468,2022,10,193.0,Mathale,118240.0,12202.6,106037.4
468,2022,11,193.0,Mathale,113300.0,4151.4,109148.6
468,2022,12,193.0,Mathale,65920.0,895.4,65024.6
471,2021,1,198.0,Badulla,96753.76000000001,25.0,96728.76000000001
471,2021,3,198.0,Badulla,46436.26,0.0,46436.26
471,2021,5,198.1,Badulla,80165.94,1239.4,78926.54000000001
471,2021,6,198.1,Badulla,91684.32,1349.8,90334.52
471,2021,10,198.1,Badulla,40646.9,552.0,40094.9
471,2021,11,198.1,Badulla,43746.64,579.6,43167.04
471,2021,12,198.1,Badulla,150944.47999999998,1460.2,149484.27999999997
471,2022,1,198.1,Badulla,143991.91999999998,1405.0,142586.91999999998
471,2022,2,198.1,Badulla,101922.38,1018.6,100903.78
475,2020,10,183.0,Polonnaruwa,47533.2,1435.2,46098.0
476,2021,7,179.1,Kandy,170820.88,2505.0,168315.88
476,2021,8,179.1,Kandy,161737.88,2505.0,159232.88
476,2021,10,179.1,Kandy,161687.5,10055.97,151631.53
476,2021,11,179.1,Kandy,161978.12,15184.34,146793.78
481,2021,7,179.1,Kandy,168928.38,2505.0,166423.38
481,2021,8,179.1,Kandy,157919.0,2505.0,155414.0
481,2021,10,179.1,Kandy,153106.26,2505.0,150601.26
481,2021,11,179.1,Kandy,167375.0,2505.0,164870.0
481,2021,12,179.1,Kandy,170475.0,2505.0,167970.0
481,2022,1,179.1,Kandy,160496.88,13783.66,146713.22
481,2022,2,179.1,Kandy,172703.12,5581.0,167122.12
481,2022,3,179.1,Kandy,162821.88,4555.66,158266.22
481,2022,4,179.1,Kandy,151487.5,6606.34,144881.16
481,2022,5,179.1,Kandy,149162.5,9682.34,139480.16
481,2022,6,179.1,Kandy,148000.0,3530.34,144469.66
481,2022,7,179.1,Kandy,149453.12,3530.34,145922.78
481,2022,8,179.1,Kandy,148000.0,3530.34,144469.66
481,2022,9,179.1,Kandy,148000.0,13783.66,134216.34
481,2022,10,179.1,Kandy,148000.0,2505.0,145495.0
481,2022,11,179.1,Kandy,148000.0,7631.66,140368.34
481,2022,12,196.0,Mathale,148000.0,2505.0,145495.0
481,2023,1,196.0,Mathale,148000.0,2505.0,145495.0
486,2020,10,193.0,Mathale,57900.0,25.0,57875.0
486,2021,1,193.0,Mathale,65620.0,25.0,65595.0
486,2021,3,193.0,Mathale,26220.0,1048.8,25171.2
486,2021,5,193.0,Mathale,6900.0,276.0,6624.0
486,2021,6,193.0,Mathale,33810.0,8102.4,25707.6
486,2021,9,193.0,Mathale,60000.0,4793.0,55207.0
486,2021,10,193.0,Mathale,72000.0,13018.6,58981.4
486,2021,11,193.0,Mathale,38000.0,6524.4,31475.6
486,2021,12,193.0,Mathale,52000.0,3242.6,48757.4
486,2022,1,193.0,Mathale,78000.0,1601.4,76398.6
486,2022,2,193.0,Mathale,76000.0,7573.8,68426.2
486,2022,3,193.0,Mathale,76000.0,1073.8,74926.2
486,2022,4,193.0,Mathale,52000.0,1742.6,50257.4
486,2022,5,193.0,Mathale,12000.0,165.6,11834.4
487,2020,6,190.0,Anuradhapura,106490.17,1239.4,105250.77
487,2020,10,190.0,Anuradhapura,129414.38,1552.2,127862.18000000001
487,2020,11,190.0,Anuradhapura,140849.12,1460.2,139388.91999999998
487,2021,1,190.0,Anuradhapura,167677.08000000002,1625.8,166051.28000000003
487,2021,3,190.0,Anuradhapura,294890.62,2702.2,292188.42
487,2021,5,190.0,Anuradhapura,137155.62,4794.6,132361.02
487,2021,6,190.0,Anuradhapura,151184.7,2960.2,148224.5
487,2021,10,194.1,Anuradhapura,127791.92,1239.4,126552.52
487,2021,11,194.1,Anuradhapura,117734.23999999999,1184.2,116550.04
487,2021,12,194.1,Anuradhapura,120046.1,1211.8,118834.3
487,2022,1,194.1,Anuradhapura,152302.96,1460.2,150842.75999999998
487,2022,2,194.1,Anuradhapura,142895.41999999998,1294.6,141600.81999999998
487,2022,3,194.1,Anuradhapura,194721.02000000002,1405.0,193316.02000000002
487,2022,4,194.1,Anuradhapura,109576.28,10963.4,98612.88
487,2022,5,194.1,Anuradhapura,152017.26,1322.2,150695.06
487,2022,6,194.1,Anuradhapura,160646.9,1405.0,159241.9
487,2022,7,194.1,Anuradhapura,156929.38,1377.4,155551.98
487,2022,8,194.1,Anuradhapura,177815.64,1487.8,176327.84000000003
487,2022,9,194.1,Anuradhapura,149239.9,1267.0,147972.9
487,2022,10,194.1,Anuradhapura,167956.88,1405.0,166551.88
487,2022,11,194.1,Anuradhapura,163816.72,1405.0,162411.72
487,2022,12,194.1,Anuradhapura,152409.7,6267.0,146142.7
495,2020,10,193.0,Mathale,87560.0,1772.2,85787.8
495,2021,1,193.0,Mathale,101720.0,1458.6,100261.4
495,2021,3,193.0,Mathale,45779.2,742.4,45036.799999999996
495,2021,5,193.0,Mathale,41375.2,665.6,40709.6
495,2021,6,193.0,Mathale,79873.6,1202.6,78671.0
495,2021,9,193.0,Mathale,88932.0,1253.8,87678.2
495,2021,10,193.0,Mathale,103440.0,1407.4,102032.6
495,2021,11,193.0,Mathale,98400.0,1407.4,96992.6
495,2021,12,193.0,Mathale,34760.0,563.2,34196.8
495,2022,1,193.0,Mathale,116100.0,1561.0,114539.0
495,2022,2,193.0,Mathale,82840.0,1125.8,81714.2
495,2022,3,193.0,Mathale,110820.0,1561.0,109259.0
495,2022,4,193.0,Mathale,55860.0,946.6,54913.4
495,2022,5,193.0,Mathale,110340.0,1561.0,108779.0
495,2022,6,193.0,Mathale,67500.0,1100.2,66399.8
495,2022,7,193.0,Mathale,96360.0,1561.0,94799.0
495,2022,8,193.0,Mathale,79160.0,1305.0,77855.0
495,2022,9,193.0,Mathale,96700.0,1356.2,95343.8
495,2022,10,193.0,Mathale,89820.0,1253.8,88566.2
495,2022,11,193.0,Mathale,78420.0,1100.2,77319.8
495,2022,12,193.0,Mathale,105920.0,1458.6,104461.4
496,2021,7,169.0,Mathara,136566.12,2505.0,134061.12
496,2021,8,169.0,Mathara,157684.88,2505.0,155179.88
496,2021,10,169.0,Mathara,158521.88,2505.0,156016.88
496,2021,11,169.0,Mathara,151740.62,2505.0,149235.62
496,2021,12,169.0,Mathara,159490.62,2505.0,156985.62
496,2022,1,206.0,Gampaha,140018.76,2505.0,137513.76
496,2022,2,206.0,Gampaha,133043.76,3313.67,129730.09000000001
496,2022,3,206.0,Gampaha,157746.88,2505.0,155241.88
496,2022,4,206.0,Gampaha,138178.12,2505.0,135673.12
496,2022,5,206.0,Gampaha,162493.76,2505.0,159988.76
496,2022,6,206.0,Gampaha,156196.88,2646.74,153550.14
496,2022,7,206.0,Gampaha,147962.5,3392.87,144569.63
496,2022,8,206.0,Gampaha,141956.26,2505.0,139451.26
496,2022,9,206.0,Gampaha,156687.5,2825.0,153862.5
496,2022,10,206.0,Gampaha,147062.5,2825.0,144237.5
496,2022,11,206.0,Gampaha,167843.76,2825.0,165018.76
496,2022,12,206.0,Gampaha,180093.76,2825.0,177268.76
501,2020,10,193.0,Mathale,45760.0,0.0,45760.0
501,2021,1,190.0,Anuradhapura,73800.0,25.0,73775.0
501,2021,3,190.0,Anuradhapura,133150.8,25.0,133125.8
501,2021,5,190.0,Anuradhapura,72489.6,2025.0,70464.6
501,2021,6,190.0,Anuradhapura,84900.0,1525.0,83375.0
501,2021,9,190.0,Anuradhapura,63321.600000000006,25.0,63296.600000000006
501,2021,10,190.0,Anuradhapura,5160.0,0.0,5160.0
504,2020,10,187.0,Mulaithive,77179.2,1407.4,75771.8
504,2021,1,187.0,Mulaithive,86039.2,1458.6,84580.59999999999
504,2021,3,187.0,Mulaithive,19166.4,307.2,18859.2
504,2021,10,187.0,Mulaithive,0.0,0.0,84700.18
510,2021,7,179.1,Kandy,240369.12,11794.029999999999,228575.09
510,2021,8,179.1,Kandy,232000.0,3305.0,228695.0
510,2021,10,179.1,Kandy,232000.0,3305.0,228695.0
